排出 依照特定方式排列特定對象，使其成為後述圖案。
排出 依照特定原則，安排特定事件的進行。
吃下 將物體咀嚼後吞進肚子。
吃下 使用會令人上癮的物品，通常用口或鼻攝入。
吃下 比喻身體遭受後述事物的攻擊。
吃下 比喻經歷後述負面事件。
吃下 比喻以不正當的方式取得財物。
吃下 比喻併吞。
吃下 比喻在商業上佔有市場。
吃下 比喻取得對方棋子或牌。
吃下 比喻使用大量的資源。
吃下 比喻機器接受特定物品後，不歸還或沒有應有的反應。
吃下 比喻機器接受特定物品，強調動作的結果。
吃下 比喻有能力接受或完成。
吃下 比喻將案子的紀錄消除且不呈報。
有毒 形容含有危害生命的物質的。
有毒 形容比喻對特定對象產生負面影響的。
有毒 形容電腦感染到電腦病毒。
有害 形容對特定對象造成危險或威脅。
有害 使特定對象遭遇危險或威脅。
有生之年 人從主事者說話的時間點到死亡的時間。
有生之年 人從出生到主事者說話的時間點。
回收 收集已經使用過的資源。
回收 收回之前發出或已在外流通的特定對象。
回收 投資後獲得金錢。
回收 比喻投入的情感、心力獲得相當的回報。
角落 接近兩個平面相接處，並被兩個平面所包圍的部份。
角落 具有特定特質所描述的，或以特定地點為參考點的區域範圍。
身處 特定對象存在於特定地點。
身處 位於後述狀態。
位處 位置在後述地點。
位處 位於後述狀態。
住房 一家人可以居住的建築單位。
住房 在特定旅館住宿過夜。
住房 旅館中的供旅客住宿的房間。
低溫 數值小於比較對象的溫度。
低溫 形容溫度數值小於比較對象。
生理 生物體各器官機能的生命活動。
生理 女子月經來潮的事件。
分布 形容特定對象分開散佈在特定空間內。
分隔 利用遮蔽物，使空間上不連續。
分隔 使分離、阻斷。
分解 將特定對象分成多個小部件。
分解 特定物質因化學作用而分成兩種以上的其他物質。
分解 分化瓦解特定對象。
分解 排解兩個以上特定對象間的衝突。
分解 解釋使聽話者明白。
支撐 以特定物體頂住特定對象，使其不倒塌。
支撐 比喻以特定對象維持後述狀態。
木材 從樹上被砍下或截斷，加工過後用來製作特定器物或建築物的木頭。
以往 在時間參考點之前的時段。
以往 晚於現在或前述事件的時段。
包裝 以紙張或硬盒等類似材料包裹特定物體，通常是為了保護或美化該物體。
包裝 包裹在特定物體外的紙張或硬盒等類似材料，通常是用來保護或美化該物體。
包裝 比喻修飾特定對象的外在形式。
去除 移除後述對象使其不存在在特定空間範圍內。
去除 消除後述對象使其不存在。
去除 從總數中扣掉不計算在內的項目。
去除 引介背景以與後述焦點做對比。
少於 數量比後述對象小。
少於 預期的特定對象比後述對象小。
引入 帶領特定對象到特定地點。
引入 特定對象因特定原因而被引到特定空間內。
引入 比喻特定抽象對象被引進特定領域。
引入 比喻帶領特定對象進入特定睡眠或心理狀態。
激勵 以特定事件鼓勵特定對象，使其增加該事件正面精神特質。
蜘蛛 節肢動物門蜘蛛綱蜘蛛目，腳四對，肛門尖端的突狀物可分泌黏液，黏液在空氣中凝結成細絲，用來結網捕食昆蟲。
海魚 生長在海中的魚。
海鳥 生活在海洋沿岸，以海洋生物為主食的鳥。
專一性 只針對特定對象發生作用的性質。
推移 對特定物體施力，使其前進。
推移 特定對象改變本身或特定部位的位置或地點。
推移 從時間參考點開始計算。
推移 比喻特定對象在一段長時間內產生改變轉移。
推進 對特定物體施力，使其前進。
推進 將特定對象推入後述地點。
推進 比喻促進事件進行。
推進 位置往前移動或移動距離增加。
推進 比喻特定事件往更高的層次發展。
深入到 進入後述地點的深處或中心。
深入到 比喻進入後述領域的中心。
深遠 形容空間的深度大且範圍廣。
深遠 形容比喻意義或影響深刻且長遠的。
異質性 特定對象可與其他同類對象顯現出明顯差異並有區辨性的性質。
透射 光波或聲波不經反射而穿透物體。
透射 光線從縫隙中穿過。
透射 比喻特定對象散發特定正面特質。
陷入 特定對象在後述物質內下沉而受困無法行動。
陷入 比喻處在後述負面狀態或事件中。
減至 減少到一定程度或數量。
禁用 形容承受得住長期或大量使用的。
禁用 形容承受得住長期或大量使用的。
廈 中國城市名，位於福建省東南部廈門島西南岸，為一重要商港。
廈 治理廈門的地方政府。
滇 姓。
瑜 三國時代軍事家，三國演義一書中的主要角色，為吳水軍都督，敗曹操於赤壁。
瑜 三國時代軍事家，三國演義一書中的主要角色，為吳水軍都督，敗曹操於赤壁。
遜 姓。
種種 所有不同的種類或情況。
種種 和特定事物相關的所有特定對象。
韻律 詩詞中的平仄格式或押韻規則。
韻律 做動作時所呈現的規律和節奏。
韻律 比喻特定對象呈現出的和諧統一的美感，通常指藝術作品。
韻律 比喻特定事件依照節奏或規律所產生的週期性反覆。
認識到 學習過而懂得，多指學術知識方面，強調動作的結果。
認識到 與後述對象產生人際關係。
認識到 瞭解特定事件的意義，強調動作的結果。
照射 光線投射至特定位置。
照射 比喻將正面精神或情感集中在特定對象上，使其感受到正面能量。
移入 將特定物體的位置或地點移到後述地點內。
移入 非本地的特定傳染疾病被傳入該地。
移入 特定生物由原來的地方移至他處長期居住或生長繁殖。
移入 比喻將特定對象導入後述抽象範圍內。
群聚 多數的前述對象同一時間在同一地點出現。
群聚 使分散的後述對象聚集在一起。
群聚 特定對象逐漸聚集到一定數量。
群聚 聚集在一起的人或物。
污水 帶有污垢雜質的廢水。
沙泥 沙子和泥土。
海獅 哺乳類鯨目海獅科，面部略像獅子，有外耳廓，四肢呈鰭狀，前鰭足長，能夠利用鰭足行走。
海獅 以海獅為形象製成的人造物。
海豚 哺乳類鯨目海豚科，頭小，口尖，背部青黑色，腹部白色，生活在海中，用超音波傳遞訊息。
海豚 以海豚為形象製成的人造物。
發掘 發現並挖掘地底下的埋藏物。
發掘 開發特定對象未被發現的部份。
舒適 形容身體感到舒適暢快。
舒適 形容心情放鬆感到舒適愉快。
舒適 形容比喻輕鬆沒有壓力的。
集成 收集多個相關對象整合成後述整體。
集成 收錄集結特定同類作品編成的書。
惠 姓。
酈 姓。
抵達 抵達後述地點。
依靠 身體傾斜，把一部份重量由物體或他人支撐。
依靠 以後述對象為憑藉進行特定事件。
放射出 特定對象以一點為中心沿著直線方向向四周射出，強調動作的結果。
放射出 比喻特定對象散發特定正面特質，強調動作的結果。
放射 特定對象以一點為中心沿著直線方向向四周射出。
放射 比喻特定對象散發特定正面特質。
放射 形容核能應用時所產生的廢料所造成的污染的。
放射 利用放射性材料所放出的射線來治病的一種治療方式。
放射 形容進行放射治療的。
佔用 佔據並使用後述對象。
估計到 經推測得知後述結果，強調動作的結果。
地表 地球的表面。
地理學 記錄並研究地球表面現象的學科。
地層 組成地殼的岩石層次。
噴霧劑 一種化學製品，裝在利用加壓作用使液體變成極細微的顆粒，可急速噴灑出來的容器中。
動植物 動物和植物。
冰雪 水氣在零度以下所凝結成的六角形白色晶體。
傳媒 對大眾傳遞消息、知識的工具，包括報紙、廣播、電視等。
傳媒 與大眾傳播相關的工業，包括週邊相關的所有活動。
氧化亞氮 一種氣體，無色有甜味，可作為麻醉之用。
極區 地球的南極地區、北極地區。
龍蝦 十腳目龍蝦科動物，體赤褐色，眼一對，觸角兩對，肉味鮮美。
鳥類 脊椎動物門的一類，卵生，身上有羽毛，有翅膀，通常會飛。
速率 物體在單位時間內運動所經過的距離，不考慮其運動方向。
速率 比喻特定事件進行的快慢的程度。
氧化成 特定物質經氧化作用後的結果是後述狀態。
昇高 前述物體從頂部到地面的距離變大。
昇高 物體所處的位置離地面的距離變大。
昇高 比喻前述對象輩份或地位階級變大。
昇高 數值變大。
昇高 音高變高。
昇高 程度或標準變高。
氟氯碳化物 一組由氯、氟及碳組成的鹵代烷，低活躍性、不易燃燒及無毒。
夙 姓。
消極 形容不主動努力。
消極 形容無助於事件往正面發展的。
判定 依據特定標準對特定事件做出論斷。
多樣化 形容特定對象呈現多種樣式。
兩極化 形容特定事件呈現出極端的對立狀態。
延長 形容長度增加。
延長 使增加長度。
延長 形容時間加長。
延長 使加長時間。
延長 特定對象佔據特定長形空間。
延長 形容文本從開始到結束的字數增加或篇幅加長。
延長 使增加文本從開始到結束的字數或加長篇幅。
延長 由另一對象擴增或延續而產生的對象。
困難度 特定事件的困難程度。
妨礙 妨礙特定事件進行使其不順利。
所及 形容可到達的具體範圍。
所及 形容特定事件涉及的抽象範圍。
所有物 特定對象所擁有的物品。
所得 工作所獲得的金錢報酬。
所得 收到的金錢。
地氈 用來鋪設在地上的紡織品，通常以獸毛或其他類似材料壓製成。
利息 借貸或存款事件中依照本金的一定比例所增加的金額。
利息 比喻在特定事件發展中依照一定程度所增加的部分。
更少 形容數量上進一步減少。
岌岌可危 形容特定事件面臨失敗或毀滅。
含量 特定成分在特定對象中存在的量。
含意 前述對象所代表的涵義概念。
含意 比喻事物的用途或正面作用。
妥善 形容適當且完善地做後述事件。
作用 對特定對象產生特定影響的事件。
作用 特定對象運作並發揮功能。
作用 對特定對象所產生的作用。
追蹤 依照線索尋找後述對象。
追蹤 在特定事件結束後持續觀察特定對象。
封蔽 特定對象被其他對象遮掩住而不被看到。
建設 在特定地點建造並設立特定機構或設備。
建設 大型的土木工程，通常由政府建造。
建設 從事建設的公司集團的名稱。
建設 比喻建構特定目標並執行。
建設 比喻使前述對象發展完整的事件。
發佈 將資料內容在公開的管道展示。
發佈 公開發佈政府機關的法律、命令、文告等通知事項，使大家都知道。
傾卸 傾斜大型容器使大量內容物掉出。
溶入 前述物質溶解至後述液體中。
溶入 比喻適應後述對象並呈現一和諧的狀態。
減低 使特定數量或數目減少。
減低 數量或數目減少。
減低 使後述事件的程度降低。
減低 特定事件的程度降低。
減緩 形容事件的進行速度變慢。
減緩 使後述事件的進行速度變慢。
減緩 形容比喻激烈的程度降低。
減緩 形容使原來激烈的特定情況平靜下來。
減弱 使特定對象的強度變小。
減弱 形容特定對象的強度變小。
減弱 使後述事件的程度降低。
減弱 形容比喻特定事件的程度降低。
準線 平面曲線上任意點到焦點的距離與到特定直線的距離之比為定值所定義的線。
準線 比喻用來衡量特定對象的規範。
風險 發生意外或災害的可能性。
溫水 溫度感覺不冷不熱的水。
回升 形容特定高度往上回復到原本或接近原本的高度。
回升 形容特定數值往上回復到原本或接近原本的數值。
回升 形容比喻特定事件回復到原本或接近原本的較好狀態。
傳媒 對大眾傳遞消息、知識的工具，包括報紙、廣播、電視等。
傳媒 與大眾傳播相關的工業，包括週邊相關的所有活動。
妥 姓。
賦 政府向特定對象收取稅金。
賦 國家依照規定向特定對象徵收的金錢。
賦 政府向特定對象收取稅金。
賦 國家依照規定向特定對象徵收的金錢。
碩 姓。
訴 姓。
匙 姓。
匙 姓。
署 姓。
署 姓。
禽 姓。
基地 一個伊斯蘭教恐怖組織，以美國為主要攻擊對象。
凱 形容花錢大方奢侈的。
凱 形容花錢大方奢侈的。
筍 器物在凹凸接合之處中的凸出部分。
筍 將榫頭與凹進去的部分接在一起。
潭 鄉名，位於臺中縣內。
潭 鄉名，位於臺中縣內。
秦王 唐代第二位君主李世民，開創了歷史上的「貞觀之治」，死後廟號太宗。
秦王 唐代第二位君主李世民，開創了歷史上的「貞觀之治」，死後廟號太宗。
萌 具有特定國籍的人，相對於政府。
萌 具有特定國籍的人，相對於政府。
萌 具有特定國籍的人，相對於政府。
墾 臺灣地名，位於恆春半島。
作法 施行法術。
航 姓。
茫 姓。
國際 日本松下企業的電器品牌。
舒 姓。
展 姓。
盈 姓。
鄰 姓。
社 姓。
玻 國名，南美洲中部的國家，首都為蘇克雷。
玻 治理玻利維亞的政府。
恭 姓。
博 擲筊向神明詢問問題。
博 以賭博的方式得到後述結果。
博 以金錢作賭注來計算勝負的遊戲。
博 擲筊向神明詢問問題。
博 以賭博的方式得到後述結果。
博 以金錢作賭注來計算勝負的遊戲。
源 姓。
漲 形容水位上升。
漲 形容比喻價格上升。
漲 形容水位上升。
漲 形容比喻價格上升。
漂 在液體表面不下沈而隨著液體方向而移動。
漂 打水漂時，小而扁平的物體跳躍過水面的次數。
漂 在液體表面不下沈而隨著液體方向而移動。
漂 打水漂時，小而扁平的物體跳躍過水面的次數。
維 維持人體生存，促進新陳代謝的有機物質。
維 維持人體生存，促進新陳代謝的有機物質。
陰 姓。
徒 表沒有獲得預期效果的。
徒 表沒有獲得預期效果的。
殷 中國古代地名，在今河南省安陽市。
殷 中國朝代名，西元前1600年至西元前1046年，由商湯所建立。
殷 商朝的國號或政權。
殷 中國古代地名，在今河南省安陽市。
殷 中國朝代名，西元前1600年至西元前1046年，由商湯所建立。
殷 商朝的國號或政權。
鑽 用來挖掘洞或通道的工具。
鑽 鑽子上用來切割或造成孔洞的部份。
鑽 用來挖掘洞或通道的工具。
鑽 鑽子上用來切割或造成孔洞的部份。
鑽 用來挖掘洞或通道的工具。
鑽 鑽子上用來切割或造成孔洞的部份。
醫 姓。
員 台灣地名，位於彰化縣內的一個鎮。
員 台灣地名，位於彰化縣內的一個鎮。
泡 計算尿液或糞便的單位。
泡 計算尿液或糞便的單位。
泡 計算尿液或糞便的單位。
賽 動物排泄的糞便。
賽 形容運氣不好。
賽 形容運氣好。
賽 表達厭惡、失望、挫折、恐慌或震驚的語氣。
養 姓。
賽 動物排泄的糞便。
賽 形容運氣不好。
賽 形容運氣好。
賽 表達厭惡、失望、挫折、恐慌或震驚的語氣。
永 姓。
速 姓。
登 模擬拉緊的線斷掉的聲音。
登 模擬細長金屬物體快速運動後立在特定表面所發出的聲音。
登 模擬鍵盤樂器或弦樂器所發出的聲音。
登 模擬機器所發出的警示音。
登 模擬拉緊的線斷掉的聲音。
登 模擬細長金屬物體快速運動後立在特定表面所發出的聲音。
登 模擬鍵盤樂器或弦樂器所發出的聲音。
登 模擬機器所發出的警示音。
登 模擬拉緊的線斷掉的聲音。
登 模擬細長金屬物體快速運動後立在特定表面所發出的聲音。
登 模擬鍵盤樂器或弦樂器所發出的聲音。
登 模擬機器所發出的警示音。
爺 對有孫子的男子的指稱。
爺 有孫子的男子。
爺 對親屬中與祖父同輩的男子的稱呼。
爺 對與祖父年紀相仿的一般年長男子的尊稱。
爺 對有權力地位的特定男子的稱呼。
爺 代指男性說話者自己，帶有狂妄的語氣。
爺 民間對所信仰的男性神明的稱呼。
疏 姓。
疏 姓。
禮 姓。
奏 姓。
撲 姓。
拍 以手掌或手持物類似手掌片狀的部位打後述對象，並同時對特定平面施力。
拍 主事者兩掌互擊發出聲音。
拍 拍打特定對象的背部，使其能順利排出。
拍 海浪受力量影響而撞擊到後述對象。
拍 手或腳拍打水面，以激起水花或得到反作用力。
拍 計算節拍以控制音樂進行的速度。
拍 音樂節奏的單位。
拍 拍打特定物體的用具。
拍 比喻以球拍進行的運動的技術或能力。
拍 每次得分前擊球的次數。
拍 以手打人的一次動作。
拍 在特定表面上以拍打的方式使特定物質均勻地分佈或被吸收。
拍 經由有線或無線，以編碼的方式傳送文字訊息。
