在 居所、處所。
在 引介時間點。
在 姓。如晉代有在育。
在 觀察。
歷歷 清楚明白，分明可數。
追蹤 探尋人物的蹤跡。
追蹤 追懷往事。
追蹤 倣效前人。
追蹤 繼續探察受察者的言行或心理的發展。
出生 降生、生下來。
出生 捨身。
上限 最大的限度。
亂 任意、隨便。
亂 表隨自己的意思做後述動作，不受其他限制的影響，常用於負面事件。
亂 古代樂曲的最後一章。
亂 有秩序、能治理的。
棵 計算有明顯主幹植物的單位。
樂句 節制樂音快慢的拍板。
予 代動詞，後接含移轉動作的名詞事件。
予 贊許。
予 我。
予 給。
事 普通名詞。受雇從事工作的內容。
事 工作、職務。
事 侍奉。
事 做、為。
事 變故。
事 插入。
城市 有寬廣繁盛的街道，人口集中，為政治、經濟、文化的中心，相對於鄉村而言。
水管 水流所通過的管子。
二 介於一和三之間的自然數。如：「一、二、三……。」大寫作「貳」，阿拉伯數字作「2」。
二 二一四部首之一。
二 次序排第二的。
二 改變。
二 並比。
二 不專一的、兩樣的。
云 前述對象具有後述評價的屬性。
云 發語詞，無義。
云 如此。
云 用於句尾，無義。
云 雲的古字。
云 用於句中，無義。
云 姓。如漢代有云敞。
云 有。
井 專有名詞。中國天文學的星宿，為南方朱雀之一。
井 周代田制以百畝為一井。
井 人口聚居的地方。
井 整齊的樣子。
井 像井的坑洞。
井 為汲水而挖掘的深洞。
井 易經卦名。六十四卦之一。巽（{[8ea1]}）下坎（{[8e7b]}）上。表示君子修德，終始無變之象。
井 家鄉。
井 姓。如明代有井源。
五 數目字。整數，為四加一的和。
五 介於四與六之間的自然數。如：「三、四、五、六……。」大寫作「伍」，阿拉伯數字作「5」。
五 姓。如漢代有五京。
容許 在言談行為中以客氣語氣請求對方接受。
容許 允許。
保固期 在一定期間內對產品售出後的瑕疵負維修或賠償責任的期限。
亡 忘記。
亡 逃跑。
亡 死去的。
亡 使後述對象失去生命。
亡 消滅。
亡 沒有。
亡 失去。
亡 外出不在。
亡 死去。
棒 普通名詞。比喻可以被傳承的責任。
棒 粗木棍。
棒 引申為工作的傳承或責任的替換。
棒 西藏早期宗教的俗稱。為 Bon的音譯。略似於中國的巫、道，所奉者為丹巴嘉饒（（智者大師），分左右兩派，棒屬右派，近於喇嘛紅教，以鎮壓妖魔、幻術為主。衣冠皆黑衣，故有黑教之稱。當地人稱為「棒」，現僅西藏及後藏部分地區的人信奉。
棒 用棍子打。
未曾 表後述事件從過去到現在都沒有發生過。
未曾 沒有。
交 縱橫錯雜。
交 相會的時候或地方。
交 使得、使令。
交 買賣。
交 專有名詞。臺灣國立大學之一，位於新竹市。「交通大學」的縮寫。
交 相接、接觸。
交 姓。如周代有交父彝。
交 足脛相交。
音符 五線譜上用以記樂音長短、高低的符號。有全音符、二分音符、四分音符、八分音符、十六分音符等。又有附點音符，時間較原音符長一半。
亦 表所描述的對象屬於同一類。
亦 位於句首或句中，無義。
亦 姓。如明代有亦孔昭。
亦 相當於「又」。
亦 只是、不過。
亦 已經。
亦 雖然。
率師 帶領軍隊。
高談闊論 暢快而無拘束的談論。
高談闊論 沒有實質內容，空泛而漫無邊際的談論。
京 地方詞。中華人民共和國的首都，古稱燕京，今稱北京，位於河北省西北部，永定河北岸的城市。「北京」的簡省。
京 數目字。古代以十億為兆，十兆為京。
京 高大。
京 國都、首都。
京 墓地。
京 大的方形穀倉。
京 人工所堆砌的高丘。
京 齊等、比擬。
京 姓。如漢代有京房。
亮 
亮 形容人或物的外表好看使觀者感到愉悅而讚賞的。
亮 明朗、光亮。
亮 比喻特定想法突然出現在腦海中。常用「一亮」。
設定 法律關係的創設。如設定地上權、地役權等。
設定 建立兩個特定對象之間的法律關係。
設定 邏輯上必須條件的假設。例如「柏拉圖的兒子替他父親完成了理想國一書」這句話中，就包含了兩項設定。第一，柏拉圖有一個兒子。第二，柏拉圖曾從事撰寫理想國一書，但沒有完成它。缺少這兩項設定的任何一項，這句話就毫無意義。
試用 物品於正式使用前，試驗其效能、品質是否符合標準的使用，稱為「試用」。
試用 在正式錄用前，探試考核其才能和勝任程度的非正式任用。
人 普通名詞。每個人。
人 人的品格和性情。
人 二一四部首之一。
人 普通名詞。身心發育成熟的人。
人 姓。如明代有人杰。
消炎藥 能抑制發炎症狀、減少疼痛的藥物。
清湯 只加調味料而沒有菜的湯。
內部 位置詞。在前述對象所包含的空間範圍。
策略 計畫。
策略 形容進行特定事件時手段靈活的。
蛋黃 鳥類卵裡的黃色膠狀物體。球形，有一個小圓點為胚盤、胚點，幼鳥即由此發育生長。
過癮 形容因滿足特定喜好而覺得非常愉快。
過癮 有鴉片煙癮的人吸食鴉片。
比率 甲數和乙數相比所得的值。
比率 比照、比例。
騎車 駕駛機車或腳踏車。
猶豫不決 遲疑不定，無法拿定主意。
辦公室 普通名詞。特定單位處理公務的場所。
外人 外間的人，範圍以外的人。
外人 交誼疏遠的人。
外人 從外地來的人。
外人 外國人。
親身 自己本身。元．關漢卿．望江亭．第四折；「因為楊衙內妄奏不實，奉上司臺旨，著小官親身體察。」紅樓夢．第六十四回：「剛要把荷包親身送過去，只見兩個丫鬟端了茶來。」
親身 表自己本身。
歡樂 歡喜快樂。
鼻涕 鼻中分泌的黏液。
更改 改換、變動。
不得已 非心中所願，無可奈何，不能不如此。
遇上 比喻在沒有預期下經歷後述情況。
稱號 稱呼、名號。
黑斑 黑色的斑點。
比方說 譬如、舉例來說。
勸說 勸告。
動身 起程。
運轉 氣運轉變。
運轉 沿著一定的軌道轉動。
培養 長期依照一定的目標加以策劃和訓練。
培養 照料。
部長 中央政府管理各部的最高長官。
坐定 確定、肯定。
坐定 安然底定。
坐定 坐下。
中國時報 專有名詞。臺灣的一家報社，民國三十九年由余紀忠創辦，是臺灣的全國性報紙之一。
中國時報 中華民國著名的報紙之一。原名「徵信新聞報」，由余紀忠創辦於民國三十九年十月二日，民國五十七年九月一日改為今名。新聞風格強調民營報業色彩，頗受讀者歡迎，進而發展一系列的相關企業，與聯合報並稱為中華民國兩大報系。
長子 排行最大的兒子。
長子 稱身材高的人。
長子 縣名。在山西省省境東南，位於發鳩山東北，濁漳水源之北。
多方 各方面。
多方 種種方法。
多方 形容多個相對或並列的對象。
變遷 事物的變化、改移。
變遷 特定對象在一段長時間內產生改變轉移。
後遺症 治療疾病時，由於用藥或治療術的關係，使病人於病癒或病情好轉之後，在身體上卻留下某種組織、器官的缺陷或功能上的障礙，或日後引發其他病症的可能性。如小兒麻痺症造成的下肢癱瘓。
後遺症 比喻因某種問題處理不當所產生的負面影響。
罪名 根據違法或所犯罪惡的事實，所判定的犯罪名稱。
罪名 普通名詞。根據特定道德社會規範所提出的指控。
建立 產生、形成。
建立 創立、設立。
心急 心中焦躁、不耐煩。
籌措 計劃措置。
希望 心中的想望、期待。
希望 仰望。
清醒 從昏迷狀態中醒來。
清醒 清楚、明白。
浮現 顯現、呈現。
詭異 奇特怪異。
復健 使一位生理或心理障礙的人，恢復健康，重新獲得自立生活。
復健 普通名詞。以按摩或運動等物理方式使病人恢復身體功能。
揭開 顯露事實。
揭開 掀開、打開。
姐姐 稱呼親戚中長於自己的同輩女性。老殘遊記．第十八回：「賈幹慌忙磕頭，……『都是我姐姐叫我做的！餅裡的砒霜，也是我姐姐看出來告訴我的。』」。
姐姐 男子對妻子或所狎女子的暱稱。
姐姐 舊時父母稱女兒。
姐姐 對一般年長於己的女子的尊稱。
姐姐 稱婢女。
前方 位置詞。接近敵人的地帶。
橡膠 具有橡皮狀彈性的鏈狀高分子物質。分為植物樹液取出的天然橡膠和化學合成的合成橡膠。因其具有彈性、耐磨、不透水、不導電、不透氣等性質，可製成橡皮筋、皮球、輪胎、絕緣體等。
喚起 叫醒。
喚起 喚醒叫起。唐．杜甫．秋日夔府詠懷奉寄鄭監李賓客一百韻：「喚起搔頭急，扶起幾屐穿。」宋．蘇軾．有美堂暴雨詩：「喚起謫仙泉灑面，倒傾鮫室瀉瓊瑰。」引申為使之覺醒奮起。
同鄉 同一鄉里或同籍貫的人。
任由 允許後述事件行為隨意地發生。
心疼 心因病而感到疼痛。
心疼 憐惜、痛惜、吝惜。
西域 漢代的西域泛指玉門關、陽關以西之地，狹義的西域即今之新疆，主要為天山南路；廣義而言，除天山南北路外，並踰蔥嶺（帕米爾）以西，包有今之中亞、西亞及印度。
持家 管理家務。
持家 持守家業。
反正 敵對的一方向我方投降。
反正 由不正復歸於正。
糧站 負責調撥管理糧食的分支機構。
存放 寄存、放置。
存放 金融界存款、放款的合稱。
核酸 由核{[8ecf]}酸構成的聚化合物。可分為核糖核酸、去氧核糖核酸兩種，與遺傳基因的生成有關。
詛咒 用惡毒的言語詛罵，或祈求鬼神降禍他人。
營養 生物由食物中吸收並利用必須的營養素，以維持其正常的生理機能及生長，並合成新的體組織，此全部過程的總和，稱為「營養」。
營養 養分。
迷惑 使人迷惑。
迷惑 無法弄清楚。
迷惑 不明事理、胸無所主。
檢查 點驗查看。
從不 表後述事件從過去到現在都沒有發生過。
中心 心中、內心。
中心 泛指某一特定性質，具樞鈕地位的地點。
中心 正中央的位置。
中心 核心，事物的主體。
渴求 急切的追求。
流於 演變成不好的結果。
雕花 刻鏤而成的花紋、圖案。
雕花 在木器或房屋的隔扇、窗戶上雕刻圖案、花紋。
二來 關聯連接詞。連接列舉事件中的第二項。
分析 把本來合在一起的分離。
分析 分家。
分析 對事理的分解辨析。
分析 普通名詞。分析之後得到的結果。
形象 形狀、外貌。
形象 對實體而言。因美之所在，不在實體，而在實體的形象，此形象即出自實體的模仿，而不為實體所限定，乃經心中的醇化而生者。
形象 由一個人的內涵作為，所呈現出來的風格、特色。
佐證 證據。
佐證 證明、證實。
後世 佛教用語。指下輩子。
後世 後代子孫。
後世 將來的世代。
舉例 提出例子。
心絞痛 病名。發生於胸骨後、心前區及胃區的深層痙攣性疼痛。大多因冠狀動脈罹病，不能向心肌輸送充分的含氧血所引起。多於體力活動過多或情緒過分激動後發作。可藉由休息、投用硝酸甘油等緩解症狀。
自覺 對事件有自我認識而產生的覺悟。
自覺 自己有所認識而覺悟。如:「女性自覺」。
自覺 認為。
悲痛 悲傷哀痛。
骨質 構成骨塊的性質和成分，即石灰質、膠質及海綿質。
奔騰 原指馬匹跳躍奔馳的樣子。後借以形容波濤洶湧澎湃的樣子。
動作 行為舉止。
動作 態勢。
保健 保持身體和心理的健康。
絕不 表絕對不。
絕不 一定不會。
十分 表極度。
十分 很，非常。
十分 圓滿、充足。
一下子 極短的時間或突然迅速的動作。
一下子 一次、一回。
一下子 附於動詞後面，有略微的意思。
聖人 佛教稱見道位以上的修行人，相對輪迴中的凡夫而言。
聖人 有完美品德的人，如禹、湯、文、武、周公、孔子等。
聖人 清酒。
聖人 古時對天子的敬稱。
聖人 專稱孔子。
總 形容全部的。
總 聚合。
總 統括、全部的。
總 都。
總 繫結。
低音 樂譜中其音低於基礎音者，稱為「低音」。
細談 詳細說明。
右派 在政治、經濟、社會改革等方面，主張維持現狀，反對作激烈變革的一派。
襪子 可穿在腳上，用以保護或保暖的東西，通常是用棉、毛、絲織品或合成纖維等所製成。
瞳孔 眼珠前虹膜中心的圓孔。可隨虹膜的伸縮擴大或縮小，以調節適量的光線進入眼內。
文明 人類社會進步開化的狀態。相對於野蠻而言。
文明 文化。
文明 清末民初稱新穎，具現代色彩的事物，常加上文明二字。如稱手杖為「文明棍」、話劇為「文明戲」等。
文明 文明指一種社會進步狀態，人類社會進步開化的狀態。相對於野蠻而言。
漢音 一種日語中讀漢字的發音。以隋、唐傳入日本的中國北方音為基礎，可作漢語音韻史研究材料。
劇烈 猛烈。
紙 量詞。計算文件書信的張數的單位。
紙 普通名詞。接尾詞。形容形狀像紙的食品。
紙 日常用品之一。主要原料為植物纖維，可供於書畫、印刷、包裹等用途。
看起來 表人或物外表的樣子。
生命 某種活動延續的期間。
生命 生物生存的壽命。
暴徒 行為強暴，擾亂社會安寧的人。
了 置於句末或句中停頓處。表示不耐煩、勸止等意思。
首要 居第一位、最重要。
首要 首腦、政要。
配 依適當的標準或比例，加以調和或拼製。
配 將前述裝備附在產品上。
配 男女結婚。如：「她姊妹倆，尚未婚配。」詩經．衛風．竹竿「淇水浟浟，檜楫松舟」句下毛亨．傳：「舟楫相配得水而行，男女相配得禮而備。」
配 媲美。
配 適合、夠得上。
配 夫妻。
配 合、結合。
配 依照特定模板製造鑰匙或與鑰匙有相同功能的物品。
配 酒的色澤。
下沉 往下陷落。
衛隊 職司護衛的部隊。
攔路 攔住去路。
面臨 前述對象所在的位置正面朝向後述對象。
牲畜 供人飼養的馬、牛、羊、豬等動物的總稱。
蓋 物體擋在主事者的視線及特定物體之間，導致主事者無法看到特定物體。
蓋 乃是、實在是。
蓋 茅草。
蓋 發語詞，提起下文，無義。
蓋 地名。戰國時齊邑，漢置蓋縣，北齊廢。故城約位於今山東省沂水縣西北。
蓋 豈、為何。
蓋 吹牛、胡扯。
蓋 何不。同「盍」。禮記．檀弓上：「公子重耳謂之曰：『子蓋言子之志於公乎？」
蓋 大概。
蓋 姓。如漢代有蓋寬饒。
索 探求、搜尋。
索 見「索性」<2>條。
索 提出後述需求或條件。
索 姓。如晉代有索靖。
索 粗繩或粗鐵鍊。
索 討、要。
索 蕭條、寂寞。
索 獨、散。
索 搓、絞緊。
絲毫 極微的數量。比喻非常少。
絲毫 表完全。常與否定詞連用。
騾子 騾的俗稱。
受苦 吃苦。
欲蓋彌彰 語本左傳．昭公三十一年：「或求名而不得，或欲蓋而名章，懲不義也。」想要遮蓋掩飾反而更加顯明。
最後 時間或次序上居於末了的位置。
棺材 裝殮屍體的器具。多以木材製成。
屆時 到時候。
災難 天災人禍所引發的損害與痛苦。
氣沖沖 形容盛怒的樣子。
南美 巴拿馬和哥倫比亞二國國界以南的美洲大陸。
夜間 夜晚。
貯存 儲備、存放。
趣味 興趣意味。
直接了當 形容說話或做事乾淨俐落，毫不拐彎抹角。
不偏不倚 一點也沒有偏差。
地方官 負責地方行政工作的官吏。
減少 少於原來的。
減少 使後述對象的數量變少。
文革 文化大革命的縮稱。
月 形容每月的。
月 姓。如明代有月文憲。
月 二一四部首之一。
月 月球繞行地球一周所需的時間。十二個月為一年。
月 月光。
月 圓形像月亮的。
月 普通名詞。時間的單位，一個月約為30天。
月 每月的。如:「月會」、「月刊」、「月薪」。
校長 主持一校行政事務的人。
校長 普通名詞。學校系統中的領導人。
校長 職官名：(1) 古時指一兵隊之首長。史記．卷九十．彭越傳：「令校長斬之。」(2)漢代守衛帝王陵墓的官員。續漢書志．第二十五．百官志二：「掌守陵園，案行掃除。丞及校長各一人。」
服 以口食用藥物，吃藥。
服 吃、進食。
服 喪事、居喪期間。
服 穿著、穿戴。
服 喪衣。如古代居喪的服制，以斬衰、齊衰、大功、小功、緦麻為五服。
服 姓。如漢代有服徹。
最 至極。
最 聚合。
最 菁華，居首要性的人或物。
最 凡、總計。
會 為一定目的成立的團體組織。
會 
會 結交朋友，用於「以…會友」。
會 姓。如漢代有會栩。
會 付款。
會 片刻。表示極短的時間。
會 適、值。
會 表具有某種特質。
疾病 病症的總稱。
疾病 普通名詞。生理或心理上發生的不正常的狀態。
望 向、朝。
望 怨恨、責備。
望 農曆每月十五日，地球上所看見的滿月月相，後指農曆的每月十五日。
望 將近、接近。
朝 普通名詞。君主聽政、辦事的地方。
朝 姓。如隋代有朝景煥。
朝 古代見人皆稱「朝」。多用於卑見尊、下見上。如臣下進見君長、晚輩問候長輩。諸侯相拜見亦稱為「朝」。
枸杞子 枸杞的果實。成熟為紅色，圓形或橢圓形，可入藥，有明目、滋補的功效。
為由 以前述敘述作為理由。
電線桿 架設電線的桿子。通常以水泥或木頭製成。
配置 分配布置。
朕 徵兆、預兆。
朕 從秦始皇以後，專屬皇帝的自稱。
朕 用於自稱，即「我」。
朕 代指皇帝自己。
些 表不確定的小數量。
些 用於句末。表示疑問、感嘆、勸阻等語氣。在楚辭招魂中常見。
升降 盛衰。
升降 增減。
升降 上升與下降。
住 長期居留。
奮力 表用出全部的力氣。
奮力 奮發用力。
未 表否定事件的發生或狀態。
未 地支的第八位。
未 時辰名。約當下午一點到三點。
未 姓。如漢代有未央。
未 放於句末，表示疑問的意思。相當於「否」。
飲酒 喝酒。
飲酒 供飲用的酒。
本 根據、依憑。
本 姓。如明代有本高。
本 普通名詞。事物的本源。
本 演出的底本。
本 比喻心中存有特定態度或想法。
本 本來、原來。
本 草木的根幹。
本 量詞：(1) 計算書籍、簿冊等的單位。如：「五本書」、「三本帳簿」。(2) 計算戲曲分段的單位。如：「西廂記第四本」。(3) 計算影片攝製成的膠卷的單位。如：「這部影片長達八大本。」
獲知 得知。
生化 生物化學的簡稱，即研究生物體內的物質及其在生命過程中變化情形的科學。
一月 每年的第一個月，即正月、元月。
一月 一個月之間。
儘快 盡可能快速。
不大 不十分、不完全。
不大 表做後述動作的次數少或程度低。
醬油 用大豆、小麥加鹽水發酵釀製成的調味品。
不能不 勢必，無法不。
極為 表達到最高程度。
角度 普通名詞。比喻觀察特定事件的觀點。
角度 數學上角的大小，稱為「角度」。
登場 臨考場。
登場 五穀成熟。
登場 當時、當場。
登場 登臨舞臺。引申為上場。
一致 趨向合一。
夢寐以求 睡夢中都在尋找、追求。語本詩經．周南．關雎：「窈窕淑女，寤寐求之，求之不得，寤寐思服。」形容願望強烈、迫切。如：「這是多少人夢寐以求的職位，你怎能輕易放棄呢？」
高原 高度很大，表面平坦的廣大地面。
漢人 漢代的人。
漢人 元代時，蒙古人稱契丹、高麗、女真等民族為「漢人」。
重疊 層層相疊。
淒切 淒涼悲切。
觀眾 普通名詞。觀看表演、展覽或比賽等活動的人。
良醫 醫術精湛的醫生。
內蒙古 地名。清代分蒙古為南、北。在東北九省西境及熱河、察哈爾、綏遠三省，地居大漠之南，河北、山西、陝西之北，分六盟，共四十九旗。大陸地區今改為「內蒙古自治區」，是以原興安省為基礎，並將遼北、熱河、察哈爾、綏遠及寧夏等省的盟旗地區併入。面積一百二十餘萬方公里。共分四十個盟、五個市、十六個縣、二十七個旗。區府呼和浩特市（原名歸綏市）。
觀看 參觀、欣賞、察看。
條件 應具備的要項。
給付 普通名詞。依據合約或法條付給特定對象的金額。
給付 法律上指債務人基於債權關係，履行其作為或不作為的義務。
饑饉 荒年。
時期 普通名詞。一段時間。
時期 法律上謂限定的時日，或以月計、或以年計、或按小時計。
遺骸 死者的骸骨。
球菌 一種微生物。圓球形的細菌，不具鞭毛。成對者為雙球菌，多個相連者為鏈球菌，聚集成堆者為葡萄球菌。多屬有害的病菌。
看管 照顧。
看管 監守管理。
瞬間 一轉眼。形容極短的時間。
不但 不僅、不只。表示更進一層的意思。
不但 連接兩個以上程度漸進的選項，常與「也」、「還」、「而且」、「並且」連用。
代替 交替、取代。
症狀 人生病時，所產生的種種異常狀態。如咳嗽、盜汗、午後發燒等是肺結核病的症狀。
夏天 一年四季中的第二個季節。指陽曆四至六月。
比對 比較核對。
比對 既然。
語氣 說話的口氣。有決定、商榷、疑問、驚嘆、祈使、命令等的分別。
益壽 增長壽命。
校園 形容只與學校相關的。
曲率 數學上指曲線或曲面的曲度，稱為「曲率」。
砍 北方方言。指拋、擲。
奏 形容達到預期的效果。
奏 古代臣下向皇帝上書或進言。
奏 顯現、發生。
奏 古代臣下向皇帝進呈的文書。
奏 音樂高低抑揚的節拍。
奏 進獻。
奏 往、走。
奏 吹彈樂器。
不佳 不好。
高胡 樂器名。一種胡琴，屬拉弦樂器。外形像南胡，琴筒較細。聲音清脆嘹亮，定音比南胡高出四度或五度。
樁 量詞。計算事情件數的單位。
大拇指 手腳的第一個指頭。
端詳 詳細察看。
反之 句副詞。表與前述命題中的條件相反。
髒 使後述對象有污垢雜質的。
髒 弄汙。
髒 見「骯髒」<1>條。
髒 粗魯不文雅。
侍者 侍奉長老的僧徒。
侍者 陪侍左右，供差遣的人。
音調 聲音高低的聲調。由發音體在一定時間內音波振動的次數決定。次數多，則音高，次數少，則音低。說陽平調時，音波振動次數由少而多，聲調因而上揚；說去聲調時，振動次數由多到少，聲調因而下降。
體 設身處地，為人著想。
體 普通名詞。進行體育活動或比賽的室內場所。「體育館」的簡省。
體 親身的。
體 普通名詞。以發展體力、增強體質為主的教育，通常包含各種運動項目。「體育」的簡省。
高 形容有前述高度的。
高 物體直立時上下的長度。
高 二一四部首之一。
高 形容物體從頂部到地面的距離大於比較對象的。
高 優良。
高 尊崇、敬重。
高 上下距離遠的。與「低」相對。如：「山高水深」、「高樓大廈」 。
高 姓。如唐代有高適。
民主 形容符合民主政治原則的。
民主 國家主權屬於全國人民，國家施政以民意為準則，人民得依法選舉民意代表，以控制國家政策的政治體制。
湮沒 死亡。
湮沒 埋沒。
動感 形容人活潑熱烈、魅力十足。
農民 普通名詞。從事農業工作的人。
農民 以務農為業的人民。
塗抹 隨意圖畫、信筆揮灑。
塗抹 化妝。
安寧 縣名。在雲南省昆明市西南，滇池西北。
安寧 安定平靜。
安寧 冬天。
密度 數量密集的程度。
密度 物理學上指物體所含物質組織的疏密程度。物質的密度（D）是它的質量（M）和體積（V）的比值。公式為D＝M／V，單位是公克／立方公分。
吞沒 淹沒。
吞沒 將公有或幫人管理的財物，據為己有。
評估 根據預定的準則，去衡量方案已有或將有的效果，以決定其可行性，供選擇或改進的參考。
外匯 國際交易支付所使用的資具，包括現金、支票、匯票、外國貨幣等。
免得 避免。
為限 以前述範圍作為限制。
破例 不依照舊例、改變成例。
聽眾 聆聽演說、演唱或廣播的大眾。
犧牲 祭神用的牲畜。
犧牲 為了某種目的，而付出自己的生命或權益。
巨 形容事件牽涉的範圍大且程度高。
巨 姓。如漢代有巨覽。
巨 豈。
巨 量方正的器具。
差 失誤、不當。
差 形容心理感到不舒服。
差 病癒。
差 不整齊、不齊一。
差 <1>名之語音。
差 搓磨、搓洗。
差 派遣。
差 區別、不同。
差 分別、區分。
差 等級。
差 選擇。
靜坐 靜心安坐。
靜坐 為表示抗議或為達到某種目的而安靜坐著。
漠視 輕視、蔑視。
巧 表不經刻意安排發生在同一時間點上。
巧 狡詐、虛偽。
巧 美好。
巧 表過度裝飾且虛偽不實。
左 
左 形容偏激的，通常用於個性。
左 輔佐。
左 姓。如晉代有左思。
肥胖症 病名。由於體內脂肪組織增加，使體重超過標準體重百分之二十以上，稱為「肥胖症」。
缺少 短少、欠缺。
進一步 表特定事件的程度往更深層進展。
口服 以口吞服。
口服 口頭上表示信服。
已 停止。
已 太、甚。
已 此、如此。
已 黜退。
已 完畢、完成。
已 一定、必定。
已 用於句首，表示感嘆的語氣。
已 隨後、然後。
已 表後述事件在說話之前發生或完成。
已 病癒。
已 已經。
已 用於句尾。相當於「矣」。
篳篥 樂器名。一種管樂器，以竹為管，以蘆為首，其聲甚悲。
醫生 普通名詞。具有執照、能治療疾病的人。
醫生 替人治病的人。
川流不息 連綿不絕，往返不斷。
寶位 帝位。
燒 普通名詞。接尾詞。放在鐵板上烤製的食物。
燒 一種烹調方法：(1) 先用油炸，再加湯汁來炒或煮。如：「燒茄子」、「紅燒鯉魚」。(2) 烤。如：「燒烤」、「叉燒」。
藍圖 工程師為了製造機器、建造房屋，而用晒藍法製成的設計圖。
崑曲 流行於我國江浙一帶的劇種。
中美 中國和美國。
中美 中美洲的簡稱。
是以 關聯連接詞。連接因上述原因而得到的後述結果或結論。
是以 所以，表示因果的連詞。
燈 佛法導向光明坦途，趨避邪惡黑暗，故稱佛法為「燈」。
燈 普通名詞。主要用來作為照明用的發光器具。常用接尾詞。
足額 足夠的數額。
便祕 因糞便在大腸的時間停留過長，致大量乾硬糞便堆積在降結腸，造成大便不暢，稱為「便祕」。
放射線 不穩定元素衰變時，從原子核中放射出來的有穿透性的粒子束，分阿伐射線、貝他射線加碼射線，其中加碼射線貫穿力最強。
睡覺 與特定對象進行性行為。
睡覺 合上眼進入睡眠狀態。
睡覺 剛睡醒。
頭重腳輕 形容身體無力，支持不住的樣子。
頭重腳輕 上面重，下面輕。比喻根基不穩固。
凹凸不平 高低不平。
顧及 把後述對象列入考慮的範圍內。
尚可 還可以。
早餐 早晨的餐食。
多媒體 將各種異質媒體（中介物）組合在一起，來表達事件。也就是混合使用能傳達藝術、商業或教育的多功能素材以達成綜合性的藝術表現。
多媒體 普通名詞。大學中教授多媒體知識的教學研究單位。多媒體系所的簡省。
咳嗽 喉部或氣管的黏膜受痰或氣體的刺激，引起反射作用，把氣體用力排出。
咳嗽 比喻出聲、說話。
耶穌 專有名詞。基督教徒所信奉的救世主。
時日 時期、時間。
從輕發落 減輕處罰，多含有稍加警惕，希其改過的意思。
切合 切當符合。
清黨 政黨為求內部團結，鞏固力量，而肅清黨內一切敗劣分子的行動。
嘗試 試一試、試驗。
嘗試 試探。
計時 計算時間，按照時間計算。
剝削 壓榨、搜刮。
平平 普通、沒有特別之處。
平平 均等、公平。
身材 體態、體型。
笨拙 不聰明、不靈巧。
緊急 情形嚴重急迫。
晚餐 晚間用的正餐。
冤枉路 本來不用走而多走的路。
新來 初到、新近前來。
新來 最近、近來。
抗原 能在生物體內刺激產生相對抗體的物質，可為蛋白質或蛋白質多醣複合體，如各種微生物即是。
